  0.659267E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220478E+05  0.220478E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618778E+00  0.174584E+05  0.174583E+05  0.138058E+02
  0.672585E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220478E+05  0.220478E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618778E+00  0.174584E+05  0.174582E+05  0.140847E+02
  0.686172E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220478E+05  0.220478E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618778E+00  0.174584E+05  0.174582E+05  0.143692E+02
  0.700034E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220478E+05  0.220478E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618778E+00  0.174584E+05  0.174582E+05  0.146595E+02
  0.714175E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220478E+05  0.220478E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618778E+00  0.174584E+05  0.174582E+05  0.149556E+02
  0.728603E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220478E+05  0.220478E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618778E+00  0.174584E+05  0.174582E+05  0.152577E+02
  0.743321E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220478E+05  0.220477E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618778E+00  0.174584E+05  0.174582E+05  0.155660E+02
  0.758337E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220477E+05  0.220477E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618777E+00  0.174584E+05  0.174582E+05  0.158804E+02
  0.773657E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220477E+05  0.220477E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618777E+00  0.174584E+05  0.174582E+05  0.162012E+02
  0.789286E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220477E+05  0.220477E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618777E+00  0.174584E+05  0.174582E+05  0.165285E+02
  0.805230E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220477E+05  0.220477E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618777E+00  0.174584E+05  0.174582E+05  0.168624E+02
  0.821497E-04  0.165360E+05  0.165359E+05  0.220478E+05  0.220477E+05  0.220477E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618777E+00  0.174584E+05  0.174582E+05  0.172030E+02
  0.838092E-04  0.165360E+05  0.165359E+05  0.220478E+05  0.220477E+05  0.220477E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618777E+00  0.174584E+05  0.174582E+05  0.175505E+02
  0.855023E-04  0.165360E+05  0.165359E+05  0.220478E+05  0.220477E+05  0.220477E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618777E+00  0.174584E+05  0.174581E+05  0.179051E+02
  0.872296E-04  0.165360E+05  0.165359E+05  0.220478E+05  0.220476E+05  0.220476E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618777E+00  0.174584E+05  0.174581E+05  0.182668E+02
  0.889917E-04  0.165360E+05  0.165359E+05  0.220478E+05  0.220476E+05  0.220476E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618776E+00  0.174584E+05  0.174581E+05  0.186358E+02
  0.907895E-04  0.165360E+05  0.165359E+05  0.220478E+05  0.220476E+05  0.220476E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618776E+00  0.174584E+05  0.174581E+05  0.190123E+02
  0.926235E-04  0.165360E+05  0.165359E+05  0.220478E+05  0.220476E+05  0.220476E+05  0.167496E+05  0.165360E+05  0.221638E+05 -0.618776E+00  0.174584E+05  0.174581E+05  0.193963E+02
  0.944947E-04  0.165360E+05  0.165359E+05  0.220478E+05  0.220476E+05  0.220476E+05  0.167495E+05  0.165360E+05  0.221638E+05 -0.618776E+00  0.174584E+05  0.174581E+05  0.197882E+02
  0.964036E-04  0.165360E+05  0.165358E+05  0.220478E+05  0.220476E+05  0.220476E+05  0.167495E+05  0.165360E+05  0.221638E+05 -0.618776E+00  0.174584E+05  0.174581E+05  0.201879E+02
